date,city,latitude,longitude,pm25,pm10,o3,no2,so2,co,aqi,temperature_c,humidity_percent,wind_speed_mps,month,day
2020-01-04,Chicago,41.8781,-87.6298,12.12,20.11,39.22,24.34,6.19,0.5,40,6.49,83.3,6.2,1,4
2020-01-05,Chicago,41.8781,-87.6298,14.2,22.54,18.22,15.43,4.83,0.33,14,10.87,66.2,3.2,1,5
2020-01-06,Chicago,41.8781,-87.6298,7.08,18.34,21.76,14.47,3.52,0.32,19,11.46,47.4,3.0,1,6
2020-01-07,Chicago,41.8781,-87.6298,10.82,22.77,41.6,22.28,6.53,0.57,36,16.47,42.3,8.0,1,7
2020-01-08,Chicago,41.8781,-87.6298,7.91,34.64,18.15,17.62,6.56,0.51,16,20.16,35.2,3.7,1,8
2020-01-09,Chicago,41.8781,-87.6298,14.08,34.64,19.98,20.53,5.28,0.66,21,11.19,47.1,9.9,1,9
2020-01-10,Chicago,41.8781,-87.6298,8.64,33.54,26.58,27.73,6.29,0.43,29,12.57,72.2,4.8,1,10
2020-01-11,Chicago,41.8781,-87.6298,8.18,32.63,33.97,25.76,3.86,0.53,36,19.13,54.9,7.2,1,11
2020-01-12,Chicago,41.8781,-87.6298,8.81,24.96,25.27,18.12,4.54,0.7,28,15.35,85.1,2.7,1,12
2020-01-13,Chicago,41.8781,-87.6298,11.48,15.79,28.93,24.2,3.83,0.65,26,22.03,46.3,6.5,1,13
2020-01-14,Chicago,41.8781,-87.6298,8.31,21.96,37.04,17.13,5.51,0.33,41,16.2,60.0,7.3,1,14
2020-01-15,Chicago,41.8781,-87.6298,7.13,34.16,30.67,17.16,5.9,0.4,27,20.49,63.7,6.4,1,15
2020-01-16,Chicago,41.8781,-87.6298,10.71,32.93,23.34,15.65,6.14,0.44,20,10.9,41.8,9.7,1,16
2020-01-17,Chicago,41.8781,-87.6298,13.69,19.79,25.39,12.8,4.56,0.66,29,23.21,37.4,8.0,1,17
2020-01-18,Chicago,41.8781,-87.6298,14.33,23.36,25.77,18.52,4.43,0.54,30,21.8,54.5,1.8,1,18
2020-01-19,Chicago,41.8781,-87.6298,14.99,26.6,35.99,14.63,4.01,0.49,33,18.87,54.1,3.4,1,19
2020-01-20,Chicago,41.8781,-87.6298,9.79,16.94,28.85,20.5,5.66,0.68,29,24.46,79.8,3.2,1,20
2020-01-21,Chicago,41.8781,-87.6298,9.02,29.13,24.62,26.92,5.2,0.38,28,16.06,82.7,9.2,1,21
2020-01-22,Chicago,41.8781,-87.6298,15.77,24.0,21.75,24.36,5.13,0.52,20,5.96,89.8,3.0,1,22
2020-01-23,Chicago,41.8781,-87.6298,15.38,24.84,28.43,23.27,3.44,0.47,24,18.79,38.5,7.0,1,23
2020-01-24,Chicago,41.8781,-87.6298,14.32,33.34,35.59,18.95,6.1,0.42,30,12.02,66.3,3.6,1,24
2020-01-25,Chicago,41.8781,-87.6298,16.3,22.41,23.79,12.43,3.45,0.36,19,17.89,58.7,2.6,1,25
2020-01-26,Chicago,41.8781,-87.6298,15.47,33.25,27.34,25.51,5.75,0.41,31,15.29,55.5,2.8,1,26
2020-01-27,Chicago,41.8781,-87.6298,7.91,17.18,37.72,25.2,6.18,0.45,39,21.59,87.9,2.2,1,27
2020-01-28,Chicago,41.8781,-87.6298,8.63,26.57,22.96,24.38,5.92,0.47,20,10.54,79.8,5.6,1,28
2020-01-29,Chicago,41.8781,-87.6298,13.13,27.95,37.98,22.55,5.77,0.53,33,15.26,52.0,4.8,1,29
2020-01-30,Chicago,41.8781,-87.6298,14.27,34.03,28.36,23.02,4.64,0.67,31,22.32,57.9,3.7,1,30
2020-01-31,Chicago,41.8781,-87.6298,12.59,34.56,36.18,15.63,5.4,0.42,34,23.25,87.4,7.0,1,31
2020-02-01,Chicago,41.8781,-87.6298,8.34,35.61,37.98,21.74,4.61,0.51,37,23.89,74.5,2.9,2,1
2020-02-02,Chicago,41.8781,-87.6298,14.87,32.2,31.14,15.69,6.71,0.56,27,19.12,33.8,4.0,2,2
2020-02-03,Chicago,41.8781,-87.6298,12.65,26.28,43.66,27.23,4.12,0.41,46,13.9,31.3,4.9,2,3
2020-02-04,Chicago,41.8781,-87.6298,17.21,26.68,33.1,14.17,4.06,0.63,34,25.06,65.9,5.5,2,4
2020-02-05,Chicago,41.8781,-87.6298,9.13,30.18,28.46,19.39,5.45,0.66,26,9.98,48.4,2.3,2,5
2020-02-06,Chicago,41.8781,-87.6298,13.54,21.8,35.1,25.99,6.96,0.7,35,17.84,68.2,0.9,2,6
2020-02-07,Chicago,41.8781,-87.6298,16.36,30.17,28.15,20.43,5.9,0.71,31,9.93,62.1,7.3,2,7
2020-02-08,Chicago,41.8781,-87.6298,10.27,26.83,42.25,26.6,6.53,0.64,42,11.53,39.7,4.9,2,8
2020-02-09,Chicago,41.8781,-87.6298,12.72,23.9,43.45,25.89,6.07,0.62,47,23.49,30.1,5.8,2,9
2020-02-10,Chicago,41.8781,-87.6298,16.93,35.58,39.91,14.91,3.84,0.62,35,24.2,87.0,9.7,2,10
2020-02-11,Chicago,41.8781,-87.6298,17.94,25.52,37.34,18.24,4.19,0.74,34,16.0,64.5,9.3,2,11
2020-02-12,Chicago,41.8781,-87.6298,10.19,24.49,39.45,23.62,6.6,0.45,43,10.53,46.3,6.3,2,12
2020-02-13,Chicago,41.8781,-87.6298,12.89,34.31,26.77,19.38,4.89,0.7,24,16.63,34.6,6.9,2,13
2020-02-14,Chicago,41.8781,-87.6298,9.16,37.49,41.55,23.33,5.57,0.53,44,16.04,62.9,2.1,2,14
2020-02-15,Chicago,41.8781,-87.6298,11.46,34.58,38.28,18.39,3.6,0.53,41,14.45,87.3,3.2,2,15
2020-02-16,Chicago,41.8781,-87.6298,9.21,18.43,27.2,14.41,5.79,0.45,32,23.56,80.9,7.4,2,16
2020-02-17,Chicago,41.8781,-87.6298,12.32,34.67,36.34,25.67,6.04,0.63,36,16.17,49.5,2.1,2,17
2020-02-18,Chicago,41.8781,-87.6298,10.23,29.69,33.8,22.28,7.06,0.51,31,24.92,57.1,5.3,2,18
2020-02-19,Chicago,41.8781,-87.6298,9.48,35.77,21.52,26.67,4.9,0.46,25,6.86,36.5,1.4,2,19
2020-02-20,Chicago,41.8781,-87.6298,13.64,37.24,27.88,21.82,4.99,0.5,25,16.04,68.1,3.9,2,20
2020-02-21,Chicago,41.8781,-87.6298,17.13,26.42,36.74,26.9,4.38,0.61,35,25.36,82.1,4.1,2,21
2020-02-22,Chicago,41.8781,-87.6298,13.82,22.26,29.53,14.52,6.35,0.75,24,10.56,51.5,4.7,2,22
2020-02-23,Chicago,41.8781,-87.6298,8.81,18.24,36.86,15.3,4.68,0.35,35,14.46,63.4,0.9,2,23
2020-02-24,Chicago,41.8781,-87.6298,12.4,18.89,34.27,19.57,4.1,0.53,37,7.19,45.6,1.4,2,24
2020-02-25,Chicago,41.8781,-87.6298,8.59,28.31,39.43,27.15,6.86,0.73,37,25.27,44.4,2.8,2,25
2020-02-26,Chicago,41.8781,-87.6298,10.82,36.53,24.28,15.94,5.96,0.66,27,18.44,51.3,1.5,2,26
2020-02-27,Chicago,41.8781,-87.6298,14.01,37.02,26.46,16.75,5.51,0.36,29,7.63,67.3,8.3,2,27
2020-02-28,Chicago,41.8781,-87.6298,12.91,32.33,33.34,18.58,6.85,0.62,31,21.01,86.1,9.7,2,28
2020-02-29,Chicago,41.8781,-87.6298,10.82,33.24,37.69,22.75,7.18,0.42,40,19.79,58.3,3.0,2,29
2020-03-01,Chicago,41.8781,-87.6298,17.76,22.62,31.43,29.58,6.14,0.78,32,14.04,48.9,6.1,3,1
2020-03-02,Chicago,41.8781,-87.6298,12.09,20.64,33.2,26.29,4.82,0.51,37,14.54,54.2,6.8,3,2
2020-03-03,Chicago,41.8781,-87.6298,11.16,38.36,41.91,22.97,7.75,0.39,44,21.53,34.3,2.3,3,3
2020-03-04,Chicago,41.8781,-87.6298,16.33,37.41,25.73,23.35,7.27,0.51,26,25.27,89.4,5.1,3,4
2020-03-05,Chicago,41.8781,-87.6298,14.73,26.63,30.91,27.64,6.95,0.63,34,22.7,86.6,2.5,3,5
2020-03-06,Chicago,41.8781,-87.6298,16.14,37.5,26.95,27.24,5.5,0.62,25,17.81,47.4,6.1,3,6
2020-03-07,Chicago,41.8781,-87.6298,18.6,29.16,29.67,29.3,5.28,0.41,28,7.71,32.9,3.3,3,7
2020-03-08,Chicago,41.8781,-87.6298,16.35,38.06,38.42,25.04,5.67,0.72,43,18.06,47.4,4.2,3,8
2020-03-09,Chicago,41.8781,-87.6298,11.0,28.62,25.06,26.57,6.27,0.66,25,24.97,31.6,8.6,3,9
2020-03-10,Chicago,41.8781,-87.6298,10.86,33.73,27.44,27.49,7.6,0.79,31,14.1,63.0,5.2,3,10
2020-03-11,Chicago,41.8781,-87.6298,9.81,20.85,43.37,18.53,7.21,0.66,41,10.6,56.4,5.4,3,11
2020-03-12,Chicago,41.8781,-87.6298,18.11,28.84,32.62,22.18,6.93,0.53,28,26.79,51.3,1.7,3,12
2020-03-13,Chicago,41.8781,-87.6298,16.19,22.49,34.84,29.25,7.21,0.59,32,15.69,73.3,8.2,3,13
2020-03-14,Chicago,41.8781,-87.6298,17.74,38.02,34.08,20.32,4.5,0.43,35,12.54,35.0,2.6,3,14
2020-03-15,Chicago,41.8781,-87.6298,13.91,35.2,45.82,30.0,5.45,0.49,47,13.04,72.1,5.0,3,15
2020-03-16,Chicago,41.8781,-87.6298,11.78,26.77,33.94,22.14,6.28,0.56,29,22.61,88.5,9.4,3,16
2020-03-17,Chicago,41.8781,-87.6298,17.87,36.51,34.45,23.0,7.47,0.73,36,22.22,51.3,5.3,3,17
2020-03-18,Chicago,41.8781,-87.6298,16.29,22.37,25.23,30.48,5.11,0.54,27,19.95,84.3,2.1,3,18
2020-03-19,Chicago,41.8781,-87.6298,18.6,26.32,28.42,17.05,6.06,0.55,32,22.1,89.0,7.7,3,19
2020-03-20,Chicago,41.8781,-87.6298,18.08,21.33,43.05,29.51,5.63,0.7,38,8.71,53.1,7.7,3,20
2020-03-21,Chicago,41.8781,-87.6298,16.09,20.09,33.27,23.9,6.28,0.64,35,11.73,83.9,7.4,3,21
2020-03-22,Chicago,41.8781,-87.6298,18.98,38.52,26.95,16.78,5.66,0.73,30,26.17,69.6,5.1,3,22
2020-03-23,Chicago,41.8781,-87.6298,11.91,28.97,32.19,27.4,6.5,0.52,28,15.92,57.4,2.6,3,23
2020-03-24,Chicago,41.8781,-87.6298,15.74,37.88,24.01,29.81,5.97,0.63,27,8.64,75.7,5.6,3,24
2020-03-25,Chicago,41.8781,-87.6298,9.98,28.02,24.75,19.07,4.88,0.63,24,22.63,54.4,3.1,3,25
2020-03-26,Chicago,41.8781,-87.6298,17.28,30.04,34.33,15.74,6.27,0.48,34,20.3,60.8,5.2,3,26
2020-03-27,Chicago,41.8781,-87.6298,15.32,29.6,30.82,28.29,6.19,0.48,31,17.84,47.6,8.1,3,27
2020-03-28,Chicago,41.8781,-87.6298,15.99,34.57,25.55,19.66,5.65,0.75,28,24.18,46.0,7.8,3,28
2020-03-29,Chicago,41.8781,-87.6298,11.55,29.65,25.52,25.0,5.76,0.46,25,9.17,74.9,4.4,3,29
2020-03-30,Chicago,41.8781,-87.6298,11.13,23.53,36.03,18.19,6.38,0.72,31,9.76,79.8,6.2,3,30
2020-03-31,Chicago,41.8781,-87.6298,18.19,29.83,46.98,20.18,6.95,0.49,43,13.88,54.9,9.4,3,31
2020-04-01,Chicago,41.8781,-87.6298,17.95,37.22,35.88,21.49,4.16,0.75,37,20.83,40.5,9.8,4,1
2020-04-02,Chicago,41.8781,-87.6298,13.9,22.08,47.22,26.48,6.03,0.7,50,11.95,65.9,8.2,4,2
2020-04-03,Chicago,41.8781,-87.6298,15.15,37.59,43.81,30.89,5.25,0.42,46,9.27,67.3,0.9,4,3
2020-04-04,Chicago,41.8781,-87.6298,17.44,33.25,34.94,17.55,4.64,0.5,33,13.67,88.8,8.5,4,4
2020-04-05,Chicago,41.8781,-87.6298,18.41,34.88,24.82,27.57,5.68,0.67,26,25.62,44.4,1.7,4,5
2020-04-06,Chicago,41.8781,-87.6298,12.81,33.08,37.23,16.24,4.44,0.67,37,9.35,85.9,9.4,4,6
2020-04-07,Chicago,41.8781,-87.6298,9.64,35.02,34.83,16.12,4.41,0.58,35,27.03,74.7,5.1,4,7
2020-04-08,Chicago,41.8781,-87.6298,10.79,37.34,29.76,28.82,5.11,0.41,29,16.13,44.3,2.5,4,8
2020-04-09,Chicago,41.8781,-87.6298,13.12,25.12,26.31,18.16,4.18,0.76,28,10.6,48.7,8.6,4,9
2020-04-10,Chicago,41.8781,-87.6298,16.31,35.0,40.93,20.36,6.17,0.44,41,24.45,33.4,3.5,4,10
2020-04-11,Chicago,41.8781,-87.6298,14.31,23.11,45.87,21.75,7.42,0.72,45,22.15,77.4,2.9,4,11
2020-04-12,Chicago,41.8781,-87.6298,12.75,26.41,27.25,19.57,5.72,0.76,23,18.09,82.8,6.7,4,12
2020-04-13,Chicago,41.8781,-87.6298,15.79,30.4,45.24,23.04,6.48,0.51,42,24.94,69.9,5.5,4,13
2020-04-14,Chicago,41.8781,-87.6298,11.36,34.56,35.52,21.07,7.36,0.65,39,15.61,64.0,4.3,4,14
2020-04-15,Chicago,41.8781,-87.6298,15.63,33.53,36.6,26.53,5.06,0.54,38,27.82,43.3,6.9,4,15
2020-04-16,Chicago,41.8781,-87.6298,12.49,28.5,24.28,26.95,4.67,0.7,23,9.2,59.7,1.7,4,16
2020-04-17,Chicago,41.8781,-87.6298,15.69,28.32,27.05,22.21,4.38,0.41,28,10.14,53.2,9.4,4,17
2020-04-18,Chicago,41.8781,-87.6298,9.9,22.28,32.59,28.57,7.71,0.76,31,10.13,58.9,7.3,4,18
2020-04-19,Chicago,41.8781,-87.6298,11.42,37.98,44.87,28.91,6.97,0.79,41,22.63,84.4,6.9,4,19
2020-04-20,Chicago,41.8781,-87.6298,18.18,22.57,32.91,24.95,4.87,0.48,30,16.37,48.2,9.5,4,20
2020-04-21,Chicago,41.8781,-87.6298,9.47,20.75,28.89,19.88,6.81,0.57,33,16.68,61.8,2.1,4,21
2020-04-22,Chicago,41.8781,-87.6298,12.49,23.91,44.53,22.31,5.74,0.62,42,23.11,44.6,8.1,4,22
2020-04-23,Chicago,41.8781,-87.6298,11.88,32.62,29.32,24.86,4.65,0.59,28,17.99,30.5,7.2,4,23
2020-04-24,Chicago,41.8781,-87.6298,16.63,32.21,28.1,19.85,6.69,0.66,28,13.37,76.6,7.0,4,24
2020-04-25,Chicago,41.8781,-87.6298,14.03,33.44,31.97,22.14,5.51,0.41,29,12.66,56.6,0.9,4,25
2020-04-26,Chicago,41.8781,-87.6298,9.93,25.73,36.72,17.52,6.49,0.74,36,22.96,76.6,5.7,4,26
2020-04-27,Chicago,41.8781,-87.6298,12.93,27.81,29.8,16.65,6.45,0.71,27,24.25,83.6,7.0,4,27
2020-04-28,Chicago,41.8781,-87.6298,12.98,28.77,26.6,22.53,5.35,0.6,31,24.61,42.5,8.7,4,28
2020-04-29,Chicago,41.8781,-87.6298,15.47,37.18,35.58,20.62,6.63,0.69,38,24.61,73.9,5.3,4,29
2020-04-30,Chicago,41.8781,-87.6298,16.3,22.35,38.22,20.51,4.15,0.41,39,16.21,39.2,3.2,4,30
2020-05-01,Chicago,41.8781,-87.6298,13.78,31.94,40.62,31.2,6.43,0.78,37,13.33,44.0,6.0,5,1
2020-05-02,Chicago,41.8781,-87.6298,11.73,23.93,29.94,25.66,5.69,0.52,25,25.53,48.8,2.8,5,2
2020-05-03,Chicago,41.8781,-87.6298,9.98,36.04,42.53,28.2,7.79,0.65,41,19.33,79.6,8.8,5,3
2020-05-04,Chicago,41.8781,-87.6298,12.53,35.51,46.99,15.82,4.37,0.58,43,20.53,35.4,2.4,5,4
2020-05-05,Chicago,41.8781,-87.6298,17.57,38.65,27.52,20.51,7.21,0.63,30,7.93,65.6,1.4,5,5
2020-05-06,Chicago,41.8781,-87.6298,9.79,38.16,46.86,22.75,7.29,0.76,50,18.84,60.6,8.2,5,6
2020-05-07,Chicago,41.8781,-87.6298,17.82,35.89,45.53,15.71,7.46,0.54,46,27.35,31.5,1.3,5,7
2020-05-08,Chicago,41.8781,-87.6298,11.79,22.37,35.55,20.88,7.73,0.53,32,16.07,42.8,1.4,5,8
2020-05-09,Chicago,41.8781,-87.6298,15.1,23.42,39.13,22.22,6.21,0.55,39,24.4,80.6,9.5,5,9
2020-05-10,Chicago,41.8781,-87.6298,17.76,31.42,41.12,30.66,6.55,0.44,44,13.71,35.1,4.4,5,10
2020-05-11,Chicago,41.8781,-87.6298,17.15,21.12,39.84,17.04,4.26,0.49,41,12.08,41.1,8.8,5,11
2020-05-12,Chicago,41.8781,-87.6298,14.27,22.22,27.47,23.02,6.53,0.58,24,13.58,36.8,5.4,5,12
2020-05-13,Chicago,41.8781,-87.6298,12.45,30.39,28.73,29.28,5.22,0.7,33,19.89,39.7,7.6,5,13
2020-05-14,Chicago,41.8781,-87.6298,16.52,35.73,40.94,23.17,5.91,0.46,41,10.07,73.9,7.9,5,14
2020-05-15,Chicago,41.8781,-87.6298,11.35,38.97,32.89,21.88,5.65,0.65,37,17.32,40.7,9.8,5,15
2020-05-16,Chicago,41.8781,-87.6298,12.23,28.13,37.85,19.38,6.14,0.4,42,23.99,72.7,8.8,5,16
2020-05-17,Chicago,41.8781,-87.6298,9.28,19.91,32.34,30.94,3.97,0.54,28,25.42,68.1,3.8,5,17
2020-05-18,Chicago,41.8781,-87.6298,10.31,26.39,32.88,23.46,4.69,0.61,32,18.44,69.6,0.6,5,18
2020-05-19,Chicago,41.8781,-87.6298,10.45,31.31,33.37,30.06,7.48,0.52,36,20.53,68.8,5.2,5,19
2020-05-20,Chicago,41.8781,-87.6298,15.16,27.78,33.76,26.29,3.89,0.53,35,23.05,40.6,9.4,5,20
2020-05-21,Chicago,41.8781,-87.6298,9.29,38.62,24.24,30.43,4.64,0.46,33,7.92,82.9,6.5,5,21
2020-05-22,Chicago,41.8781,-87.6298,12.5,23.51,27.17,31.03,4.14,0.51,29,20.22,85.6,4.0,5,22
2020-05-23,Chicago,41.8781,-87.6298,13.44,33.86,24.35,30.89,7.41,0.56,34,22.11,75.8,6.3,5,23
2020-05-24,Chicago,41.8781,-87.6298,18.84,26.99,43.23,23.28,5.62,0.7,39,18.89,35.5,8.5,5,24
2020-05-25,Chicago,41.8781,-87.6298,16.59,33.75,43.25,27.2,7.24,0.51,38,11.46,73.5,3.7,5,25
2020-05-26,Chicago,41.8781,-87.6298,15.61,33.29,29.77,28.99,4.92,0.56,34,9.49,75.0,2.3,5,26
2020-05-27,Chicago,41.8781,-87.6298,11.89,26.44,40.12,31.17,6.41,0.76,38,13.1,42.8,8.5,5,27
2020-05-28,Chicago,41.8781,-87.6298,11.62,28.5,43.33,25.71,6.96,0.74,46,25.99,52.6,9.0,5,28
2020-05-29,Chicago,41.8781,-87.6298,10.58,28.24,27.85,29.48,6.55,0.74,29,9.96,74.5,6.5,5,29
2020-05-30,Chicago,41.8781,-87.6298,13.04,25.21,34.26,24.0,4.73,0.54,29,12.63,30.8,9.7,5,30
2020-05-31,Chicago,41.8781,-87.6298,15.25,19.35,45.66,19.5,7.46,0.69,40,17.91,48.9,1.3,5,31
2020-06-01,Chicago,41.8781,-87.6298,13.76,33.38,22.72,16.12,3.8,0.54,23,25.7,41.1,1.0,6,1
2020-06-02,Chicago,41.8781,-87.6298,10.31,35.7,33.01,14.26,6.6,0.48,33,21.59,80.0,4.5,6,2
2020-06-03,Chicago,41.8781,-87.6298,15.99,20.46,39.37,17.13,7.07,0.53,42,20.83,62.9,7.1,6,3
2020-06-04,Chicago,41.8781,-87.6298,15.09,29.65,28.97,18.14,3.91,0.5,30,18.96,82.6,7.1,6,4
2020-06-05,Chicago,41.8781,-87.6298,13.33,26.27,41.98,18.51,3.85,0.66,37,17.73,77.3,4.9,6,5
2020-06-06,Chicago,41.8781,-87.6298,11.17,25.36,35.22,19.25,3.63,0.48,31,22.09,38.7,2.6,6,6
2020-06-07,Chicago,41.8781,-87.6298,12.6,35.49,37.88,17.04,6.12,0.63,36,6.54,89.0,1.3,6,7
2020-06-08,Chicago,41.8781,-87.6298,13.75,22.15,22.94,21.58,5.5,0.67,22,22.09,82.7,2.8,6,8
2020-06-09,Chicago,41.8781,-87.6298,11.4,19.45,42.31,15.53,6.43,0.38,42,7.91,56.8,9.4,6,9
2020-06-10,Chicago,41.8781,-87.6298,17.93,26.11,22.89,22.0,3.92,0.72,24,18.26,44.3,8.9,6,10
2020-06-11,Chicago,41.8781,-87.6298,14.99,32.79,38.95,14.1,7.33,0.6,43,22.2,44.2,3.2,6,11
2020-06-12,Chicago,41.8781,-87.6298,16.85,26.26,30.84,15.07,5.72,0.48,32,25.63,38.1,3.2,6,12
2020-06-13,Chicago,41.8781,-87.6298,16.77,29.56,28.19,28.73,5.61,0.63,28,18.38,89.7,7.8,6,13
2020-06-14,Chicago,41.8781,-87.6298,17.71,19.9,35.15,26.19,4.32,0.71,36,12.39,41.0,2.6,6,14
2020-06-15,Chicago,41.8781,-87.6298,12.64,27.92,24.36,15.85,4.52,0.46,22,23.69,85.7,8.6,6,15
2020-06-16,Chicago,41.8781,-87.6298,16.96,33.22,32.94,22.21,6.21,0.55,28,24.77,31.2,2.3,6,16
2020-06-17,Chicago,41.8781,-87.6298,16.89,30.52,23.97,15.81,6.85,0.74,24,13.16,51.8,0.8,6,17
2020-06-18,Chicago,41.8781,-87.6298,16.31,26.93,42.93,22.28,7.23,0.47,45,18.46,31.9,2.0,6,18
2020-06-19,Chicago,41.8781,-87.6298,8.3,27.29,21.84,23.15,5.4,0.44,23,20.93,73.6,8.2,6,19
2020-06-20,Chicago,41.8781,-87.6298,8.89,29.08,25.18,20.7,7.11,0.72,23,7.32,79.4,3.5,6,20
2020-06-21,Chicago,41.8781,-87.6298,16.17,28.9,22.9,17.18,3.6,0.42,25,22.15,56.1,0.6,6,21
2020-06-22,Chicago,41.8781,-87.6298,17.39,31.23,34.26,28.8,4.91,0.45,34,25.82,65.3,1.5,6,22
2020-06-23,Chicago,41.8781,-87.6298,16.08,36.74,38.8,20.76,4.82,0.6,38,22.76,38.1,5.9,6,23
2020-06-24,Chicago,41.8781,-87.6298,14.85,37.06,31.73,21.91,6.72,0.53,31,25.6,63.3,3.8,6,24
2020-06-25,Chicago,41.8781,-87.6298,16.49,21.82,23.81,17.86,5.63,0.52,22,25.35,76.3,9.0,6,25
2020-06-26,Chicago,41.8781,-87.6298,16.03,34.84,43.44,17.13,7.07,0.42,40,12.5,76.1,8.0,6,26
2020-06-27,Chicago,41.8781,-87.6298,15.04,30.56,22.14,17.46,7.08,0.65,20,9.57,87.5,6.6,6,27
2020-06-28,Chicago,41.8781,-87.6298,16.74,25.7,44.3,15.01,6.05,0.74,46,13.58,54.6,7.2,6,28
2020-06-29,Chicago,41.8781,-87.6298,8.94,19.61,39.4,17.99,5.9,0.44,39,25.09,67.0,7.4,6,29
2020-06-30,Chicago,41.8781,-87.6298,10.52,36.63,24.69,23.12,5.23,0.43,21,8.34,67.5,8.3,6,30
2020-07-01,Chicago,41.8781,-87.6298,9.88,26.93,23.75,24.63,4.31,0.39,23,7.13,67.8,9.6,7,1
2020-07-02,Chicago,41.8781,-87.6298,15.24,17.84,32.08,13.97,5.99,0.49,34,19.67,68.9,3.2,7,2
2020-07-03,Chicago,41.8781,-87.6298,7.77,17.18,28.05,17.52,6.17,0.3,25,16.8,85.7,4.0,7,3
2020-07-04,Chicago,41.8781,-87.6298,16.56,27.48,25.45,15.17,5.62,0.57,27,11.9,32.7,9.4,7,4
2020-07-05,Chicago,41.8781,-87.6298,14.11,24.1,30.71,27.77,4.43,0.66,28,19.62,73.6,6.2,7,5
2020-07-06,Chicago,41.8781,-87.6298,12.04,15.18,24.44,21.98,5.37,0.61,28,11.63,79.9,8.0,7,6
2020-07-07,Chicago,41.8781,-87.6298,15.41,16.93,37.64,24.14,3.12,0.53,34,9.42,34.9,8.1,7,7
2020-07-08,Chicago,41.8781,-87.6298,15.54,34.95,31.33,15.25,3.82,0.33,32,20.4,70.8,7.7,7,8
2020-07-09,Chicago,41.8781,-87.6298,8.77,20.34,32.2,25.18,4.51,0.43,33,5.45,81.6,2.3,7,9
2020-07-10,Chicago,41.8781,-87.6298,14.28,31.85,26.04,15.76,4.3,0.43,23,11.43,63.6,3.4,7,10
2020-07-11,Chicago,41.8781,-87.6298,7.11,21.61,31.42,16.53,5.59,0.51,31,23.47,33.6,9.9,7,11
2020-07-12,Chicago,41.8781,-87.6298,8.0,32.58,18.74,21.79,4.79,0.42,26,15.97,37.9,9.7,7,12
2020-07-13,Chicago,41.8781,-87.6298,11.87,33.17,20.35,24.66,5.29,0.4,22,20.1,40.0,8.1,7,13
2020-07-14,Chicago,41.8781,-87.6298,10.08,26.05,38.5,18.07,6.41,0.38,42,10.52,35.4,3.8,7,14
2020-07-15,Chicago,41.8781,-87.6298,14.83,27.26,37.07,14.28,5.69,0.63,33,11.72,38.5,5.6,7,15
2020-07-16,Chicago,41.8781,-87.6298,12.9,28.48,36.68,14.29,3.39,0.44,39,19.9,71.6,1.4,7,16
2020-07-17,Chicago,41.8781,-87.6298,9.05,34.55,18.33,15.73,6.86,0.39,18,20.15,39.8,6.8,7,17
2020-07-18,Chicago,41.8781,-87.6298,10.37,26.81,34.04,13.76,5.81,0.4,34,6.47,75.2,4.4,7,18
2020-07-19,Chicago,41.8781,-87.6298,11.68,34.51,30.59,25.63,6.84,0.44,31,19.74,50.5,5.2,7,19
2020-07-20,Chicago,41.8781,-87.6298,7.78,17.2,18.3,13.85,4.98,0.32,19,17.4,31.7,6.0,7,20
2020-07-21,Chicago,41.8781,-87.6298,7.45,18.09,19.44,22.58,5.72,0.47,23,11.86,68.8,7.0,7,21
2020-07-22,Chicago,41.8781,-87.6298,16.63,20.5,35.99,14.82,4.88,0.48,32,6.58,72.7,2.9,7,22
2020-07-23,Chicago,41.8781,-87.6298,14.37,17.11,27.63,14.93,3.05,0.47,30,7.4,86.2,2.3,7,23
2020-07-24,Chicago,41.8781,-87.6298,16.53,15.03,40.01,21.46,4.44,0.37,40,7.11,84.6,1.5,7,24
2020-07-25,Chicago,41.8781,-87.6298,8.1,26.2,31.97,19.25,6.03,0.69,32,18.07,42.3,5.8,7,25
2020-07-26,Chicago,41.8781,-87.6298,9.41,34.75,27.22,15.67,6.88,0.55,28,12.06,73.6,3.9,7,26
2020-07-27,Chicago,41.8781,-87.6298,10.35,22.91,18.17,23.18,6.32,0.62,26,5.01,33.0,3.0,7,27
2020-07-28,Chicago,41.8781,-87.6298,13.03,21.35,32.15,13.71,4.02,0.56,32,22.37,74.8,9.8,7,28
2020-07-29,Chicago,41.8781,-87.6298,16.67,29.51,20.54,20.5,4.08,0.65,17,13.54,36.2,5.3,7,29
2020-07-30,Chicago,41.8781,-87.6298,10.86,23.03,26.98,25.87,5.41,0.44,30,5.14,89.5,2.3,7,30
2020-07-31,Chicago,41.8781,-87.6298,15.87,22.4,41.07,24.41,6.9,0.56,41,22.78,45.4,1.1,7,31
2020-08-01,Chicago,41.8781,-87.6298,13.31,13.6,31.71,22.81,5.49,0.27,31,15.16,57.8,9.9,8,1
2020-08-02,Chicago,41.8781,-87.6298,6.44,22.84,17.06,11.27,4.48,0.39,16,12.26,86.7,2.2,8,2
2020-08-03,Chicago,41.8781,-87.6298,9.55,13.72,35.48,10.1,2.69,0.29,36,21.91,49.9,1.2,8,3
2020-08-04,Chicago,41.8781,-87.6298,7.39,13.89,23.13,16.69,5.21,0.57,22,5.63,89.0,6.6,8,4
